COMMENT;VALUE
Dalam waktu singkat belum 1 jam vaksin sudah muncul hasilnya, cuma pernah 1 x mengakses tidak muncul hasilnya.;NEGATIF
Kiraen saya saja yg mengeluh.Saya yg kel.90 aja cape geser2 tahun nya apalagi yg dah lansia kasihan. Semoga segera diperbaiki;NEGATIF
"Selamat siang bapak/ibu .. Mohon maaf ini kenapa yah abis pembaruan malah jadi ngga bisa buka peduli lindungi nya langsung tiba"" keluar sendiri mohon untuk ditindak lanjuti";NEGATIF
Aplikasi ini sangat bermanfaat sekali, terimakasih semuanya atas pelayan yg di berikan melalui aplikasi PeduliLindungi;NEGATIF
Sertifikat vaksin saya tidak muncul di aplikasi, masih banyak ngaconyq;NEGATIF
Terimakasih atas balasannya semoga akan lebih mempermudah dalam layanan madyarakat secara luas;NEGATIF
Hallo. Saya sudah berkali kali install dan uninstall aplikasi tetapi tetap saja akaes aplikasi tidak bisa terbuka atau tidak merespon. Bagaimana ya solusinya;NEGATIF
Bagus sangat membantu;NEGATIF
Buat pemerintah ,tolong kalo buat aplikasi kek gini mending kasih ke swasta aja . Kartu vaksinasi gw gak keluar . Lebih parahnya lagi ,hasil negatif tapi di PL positif.;NEGATIF
SELAMAT SORE PAK INI APKNYA BAGUS BANGET SAYA SUKA BINTANG 5 DARI SAYA;NEGATIF
Saya sudah bisa menggunakan aplikasi ini tanpa kendala,,, terima kasih;NEGATIF
Setelah di update, malah ga bs ke buka,setalah apk di uninstall & download ulang, br bs kebuka.oke lah;NEGATIF
Knp smp skrng kok g bisa di dowload y aplikasi pedulilindungi?;NEGATIF
Loading banget...salah mulu padahal udah bener dan nyoba berkali kali;NEGATIF
Kalau dipakai scan ndak bisa;NEGATIF
Aplikasi error' ga bsa ke buka setelah di perbarui;NEGATIF
Mempermudahkan informasi selama perjalanan;NEGATIF
Dapat membantu Anda dalam segala hal Apa pun yang di butuhkan;NEGATIF
ini gimana daftar nya kok gagal terus;NEGATIF
Sya sudah vaksin 2 kali,tpi ga bisa klaim sertifikat. Percuma suntak suntik,klo ga bisa klaim sertifikat. Cs di Wa cuma bisa OTP doank.ga bisa bales apa yang sesuai sya tanyakan. Percuma voksan vaksin,suntak suntik klo ga dpt sertifikat mah.;NEGATIF
Apakah nanti ada info lg...jika ingin vaksin ketiga.;NEGATIF
Buka aplikasi lemot dan scand kedatangan lemot;NEGATIF
Foto profilnya ngebug gak bisa dipasang (gak penting);NEGATIF
Belum sempurna,,terkadang sering error;NEGATIF
Makin ke sini makin ga jelas mau cek sertivikat vaksin punya sendiri keluar nya yang lain adeh.....pusing aku;NEGATIF
Saya sudah vaksin lengkap 2 dosis tapi sertifikat terkadang muncul terkadang tidak muncul;NEGATIF
Sudah di ulangi beberapa kali tetap aja tdk mau masuk😒😒;NEGATIF
mohon untuk cara mengisi tgl lahir dan cara ngisi tgl vaksin jangan ngabisin jari untuk flasback kalender segitunya ya ampun.... mau klaim sertifikat aja..;NEGATIF
"Saya sudah pakai aplikasinya cukup lama, tapi saat ini ada kendala tidak bisa chcek in ""perangkat anda tidak terkoneksi kedalam jaringan"" kenapa ya???";NEGATIF
Sangat membantu masayrakat dengan aplikasi ini terimakasih;NEGATIF
Sementara nunggu tiket vaksin booster masih belum muncul di kolom tiket;NEGATIF
APLIKASI GAGUNA.. KATANYA SURUH UPDATE VERSI / INSTALL ULANG.. TETEP GABISA MASUK MALAH AKUNKU JD TIDAK TERDAFTAR, DAFTAR LAGI EMAIL DAN NOMOR KATANYA SUDAH TERDAFTAR.. GOBLOKK;NEGATIF
Sangat membantu;NEGATIF
Aplikasi nya error banyak bug nya;NEGATIF
Gimana ini di suruh donload di peduli lindungi tpi sertifikat gak ada udah isi data tetep aj gak bisa..saya udh vaksin yg ke 3 smua nya gak ada sertifikat nya yg bner lah..;NEGATIF
Lebih mudah klo berpergian;NEGATIF
Mohon bantuan setelah update aplikasi tidak muncul hasil sertifikat vaksin yg ketiga, harap di cek, trima kasih;NEGATIF
Keren bisah bantu kita apabila kita pergi keluar kota;NEGATIF
Saya sudah vaksin 2 kali, tapi sampe sekarang belum dapet sertifikat. Udah coba ngurus tapi gak ada perubahan. Jadi ribet, mau keluar dan gak bisa check in jadi harus nunjukin kartu vaksin sama ktp.;NEGATIF
aplikasi nggak guna...;NEGATIF
aplikasi cacat setelah di update serifikat nya malah gak muncul;NEGATIF
Terima kasih pedulilindungi sekarang udah normal kembali mantap lah pokoknya;NEGATIF
Selamat siang, Saya mau minta tolong untuk klaim sertifikat vaksin dosis yg ke dua, sdh 1 minggu belum keluar Terimakasih,;NEGATIF
Alhamdulillah...., Luar Biasa Super Dahsyat...., MANTAB 👍👍👍👍👍👍👍.......!!!!!!!!!!!!!;NEGATIF
Sangat mudah digunakan baik ketika perjalanan wisata maupun urusan pekerjaan.sertifikat vaksin tertera lengkap;NEGATIF
Trimaksih pedulilndungi;NEGATIF
Bukan mempermudah malah mempersulit;NEGATIF
Terlalu ribet memasukkan tgl lahir;NEGATIF
sehat diri,sehat sesama lindungi diri,lindungi sesama...;NEGATIF
Sangat membantu kemudahan cepat praktis hemat valid dan adequate.;NEGATIF
Joooos...dukung program pemerintah untuk memutus mata rantai covid 19;NEGATIF
Nggak bisa masuk sama sekali. Ini aplikasi nya gimana sih. Kesel;NEGATIF
Bagus sangat membantu;NEGATIF
Rating bagus? Ga dulu Mba/Mas admin. Ketika genting saya mau klaim sertifikat ada aja disulitkan dengan alasan ketidakcocokan vaksin dengan tanggal vaksin. Padahal apa yg saya isi sudah sesuai dengan kartu vaksin. Lalu cooldown untuk mencoba kembali untuk klaim sertifikat adalah esok harinya, tolong diperbaiki dulu. Terimakasih;NEGATIF
Kenapa sertifikat vaksin dibuka setelah beberapa kali di coba mhn penjelasannya;NEGATIF
Sangat membantu;NEGATIF
Bagus. Cuma kadang loading terus, mungkin bsnyak yg mengakses.;NEGATIF
Saya sdh vaksin kedua tapi diaplikasi masih warna kuning yang mana baru melakukan vaksinasi pertama saja. Trus data saya kok bisa tertukar sama orang lain jadi di satu aplikasi ada nama orang lain yg mana bukan siapa-siapa saya kok bisa jadi satu di aplikasi saya ya?;NEGATIF
Permisi saya gk bisa cek kartu vaksin sya sya sdh 2x vaksin gk jelas ni aplikasi ny;NEGATIF
Semoga membatu semua orang di Indonesia Aamin;NEGATIF
Trimkasih peduli lindungi;NEGATIF
Sangat membantu.;NEGATIF
Tidak bisa donlot versi pembaruan nya;NEGATIF
Mempermudah syarat² bepergian karna sudah paket komplit syarat perjalanan;NEGATIF
baik untuk data;NEGATIF
Menolong saya dalam melakukan perjalanan ke luar daerah;NEGATIF
Tiadakan iklan tidak penting;NEGATIF
Meningkat,tambah bintang 1 jadi 2..👍;NEGATIF
Aplikasi minta diupdate, tapi begitu mau diupdate enggak bisa. Diminta diuninstal, udah diuninstal mau diinstal ulang gak bisa. Sudah berhari2 tapi masih terus2 tertunda. Padahal sinyal internet oke, pulsa data internet juga masih banyak. Apa harus hp dengan spek tertentu yg bisa menggunakan aplikasi? Bagaimana nasib saya yg hp lama?;NEGATIF
Alhamdulillah baik aplikasi ini dan sangat membantu;NEGATIF
Ijin bertanya knp surat vaksin pertama saya yg muncul malah surat vaksin orang lain di aplikasi peduli lindungi ya ya?. Padahal sudah memasukkan data dengan benar dan surat vaksin ke 2 saya sudah benar juga.;NEGATIF
Ga bisa dibuka saat urgen;NEGATIF
mohon banyak diperbaiki, dari opsi ttl yg ribet dan gagal mulu bikin sertifikat vaksin. pdahal ngisi bener kgak slah. pengen ah... sudahlah;NEGATIF
Aplikasi ini sangat membantu saya;NEGATIF
Sangat-sangat membantu, Terimakasih peduliLindungi.;NEGATIF
Bermanfaat dan efektif;NEGATIF
Datanya tidak update. Saya sdh lapor melalui email tp tetap tdk update. Saya sdh vaksin per tgl 31 maret tetapi di aplikasi maupun di websitenya saat mau periksa sertifikat dan riwayat vaksin disebutkan klo NIK dan No. Telp saya tidak terdaftar.;NEGATIF
Enak ada peduli lindungi masuk gedung gasusah;NEGATIF
Data cukup lengkap, bagus...;NEGATIF
Aplikasi bodoh! Eror! Akhirnya perlu debat dengan security kantor agar bisa masuk. Sebelumnya debat juga dengan petugas busway agar bisa masuk karena aplikasi bodoh ini ngambek dan membuat hape saya modar. Selamat! Jenius sekali!;NEGATIF
Sangat jelek banyak minusnya sedikit plusnya;NEGATIF
Hasil vaksinasi di aplikasi ini Dan web peduli lindungi tidak sinkron;NEGATIF
Beberapa kali tes antigen tapi riwayatnya tidak pernah masuk ke app ini. Sudaj vaksin 2x tapi statusnya MERAH yg artinya tdk boleh bepergian ke manapun dn harus segera daftar vaksin pertama.;NEGATIF
Terus lebih dikembangkan lagi sesuai dengan kebutuhan masyarakat indonesia;NEGATIF
pelaksanaannya cepat di semua tempat, Alhamdulillah saya sudah di vaksin yang kedua Insyaallah tinggal tinggal menunggu vaksin yang ketiga. Terima kasih;NEGATIF
Sangat membantu dan mempermudah dalam mencari imformasi;NEGATIF
Mau ga mau harus donglot aplikasi ini 😌😏, udah gitu aja;NEGATIF
Ini kenapa ya? Kok kemarin sama saya dicek hijau terus hari selanjutnya dicek malah jadi merah!!;NEGATIF
sangat membatu dan memudahkan;NEGATIF
Membantu sekali untuk keperluan pekerjaan;NEGATIF
Aplikasi Selalu eror, menggangu aktifitas masuk ruangan;NEGATIF
Setelah update ke versi terbaru ga bisa masuk lgsng keluar sendiri. Trus diinstall ulang lg, bisa tapi klo buat scan QRCode ga bisa, gagal trus. Padahal klo mau masuk kerja harus scan QR Code dulu. Menyusahkan klo seperti ini.;NEGATIF
Sangat membantu;NEGATIF
Terima kasih jadi terbantu dengan adanya peduli lindungi. Do'a terbaik buat aplikasi ini. Lanjut & tetap semangat.;NEGATIF
Selamat pagi developer aplikasi ini,kekurangannya masih banyak,di antaranya beberapa kali tidak bisa log out tapi log in bisa,lalu tidak bisa baca scan QR,padahal aplikasi sudah di update,hp saya sudah di restart ulang,pernah juga saya uninstall lalu di intall kembali,sudah mendingan. Masih bagus aplikasi model lama,cari zonasi lalu scan QR bisa .;NEGATIF
Mengapa aplikasi pedulilindungi di hp saya tdk bs pembaruan;NEGATIF
Sangat bermanfaat dan membantu dlm perjalanan;NEGATIF
Sangat membantu;NEGATIF
Mudah digunakan dan sangat membantu;NEGATIF
Tolong segera perbaiki ,Setelah update kenapa tidak dapat dibuka aplikasinya..;NEGATIF
Sangat membantu;NEGATIF
Ehh pliss bntu dong developer..aku mau masuk apk nya untuk scan dikelas,tpi pas masuk malah terkeluar terus..kupikir disuruh update,pas buka play store malah gk ad update nya..huhu gmn ni😭😭😭😭;NEGATIF
Aplikasi keluar sendiri,masuk lagi nggk dpt kodenya.;NEGATIF
Sangat membantu perjalanan kami dimanapun;NEGATIF
��🤣🤣 napa update jadi merah benerin lah, yg bikin update noob 🤣🤣🤣;NEGATIF
Ko malah jadi merah ni habis di upgret suuuueeeee;NEGATIF
Vaksin ke 2 sudah, tapi belum dapat SMS sdh hampir 7bln, sdh mendatangi tempat vaksin untuk komplain, mereka bilang srh nunggu, nnti di proses, emailnya sudah, telpon operator 119 juga sudah, dapat jawaban yg sama, untung masih pegang kertas fisik vaksin ke2 sebagai bukti, aplikasi negara ancur begini, mungkin ada ribuan orang bernasib sama,;NEGATIF
Sumpah jelek banget. Mau klaim sertifikat aja ribet gak bisa bisa !!! Sampe emosi . Aku gak pernah ngasih rating jelek di aplikasi mana pun tapi kali ini , ini aplikasi bener² jelekkk !!! Bukan mempermudah malah mempersulit;NEGATIF
Parah, setelah di update justru semakin tidak bisa dibuka;NEGATIF
Mau tajak kami sdh vacin ke2 jd kapan kami bisa vacin Boster ke3 kami tetap menunggu sampai ada makasih;NEGATIF
Ini minta update.. setelah di update malah gak bisa dibuka apl nya.. tolong dong diperbaiki;NEGATIF
Kadang berfungsi terkadang tidak;NEGATIF
Aplikasi ngga beres, sering ngebug;NEGATIF
Sangat membantu;NEGATIF
Sering eror pada saat ingin check in, dan kenapa riwayat perjalanan mesti dihapus??? Tolong lebih baik lagi aplikasinya;NEGATIF
Min saya mau ikut serta vaksin booster, tulisan berhak menerima vaksin nya sudah, tp tiketnya ga muncul terus;NEGATIF
Cukup bagus aplikasi ini dalam membatu menangani covid 19;NEGATIF
sudah diupdate selalu mengikuti versi terbaru malah statusnya merah, mohon diperbaiki masalah aplikasinya!;NEGATIF
Sangat bergunasekali;NEGATIF
Aplikasi yang bagus, praktis dan sangat berguna.;NEGATIF
mohon maaf, ini apk nya macet, saya jadi ga bisa buka, gimana ya ? :(;NEGATIF
Mudah dalam cek in saat berpergian.;NEGATIF
Status vaksin berubah ubah padahal sudah vaksin 2 x kadang hijau kadang merah.;NEGATIF
Setiap kali scan barcode,Kenapa selalu gagal check in terus?;NEGATIF
Sangat membantu...,good;NEGATIF
mau ndftar di aplikasi udah sesuai tanggal lahir sama NIK nama udah bnar masih ajah di persulit di suruh klik gambar yang ngga berguna;NEGATIF
Buruk! Sudah tst covid tpi tidak update !!;NEGATIF
Pengalaman baru,Pantas Slalu di Jalankan;NEGATIF
Sertifikat vaksin punya saya kenapa tidak ada ya?... dari tgl 4 oktober 2021 vaksin pertama saya . Vaksin kedua tanggal 1 november 2021 . Kenapa ya ini ada kendala didaerah atau dipusat.atau kendala disinyal onlline.mohon bantuannya karna sangat butuh sertifikat vaksin covid 19.sesuai dengan anjuran pemerintah,kami sudah mau divaksin jangan dipersulit kembali.terima kasih;NEGATIF
Sangat baik dlm pantauan Situasi & kondisi agar tdk tercemarnya wabah penyakit....;NEGATIF
Penialain sya pertama dihapus. Dr awal komplain sya tdk tanggapin dg serius. NIK sya dpakai org tdk dikenal.Sdh email+tlp CS tp CS malah mnyuruh mncri tmpt vaksin yg tdk perlu ktp. Untg ada tmn yg bsa bntu & sya sdh 2X divaksin pfizer. Yg jd mslah,di apl ini trdftar dg vksn astra zaneca(vksn yg dpkai org yg mmkai NIK sya)& bru sekali vaksin.ini mnyulitkan sya dmn apl ini mjd patokan di t4 umum utk beraktifitas. Kshln bkn dr sya,tp dr apl ini yg tdak bisa mghapus data untk dibenarkn.;NEGATIF
Ini kok lucu ya APKnya🙄 Vaksin dosis pertama saya cek status saya warnanya KUNING terus vaksin ke duanya saya cek sehari sesudah vaksin berwarna HIJAU. lah kenapa barusan saya cek lg setelah 2 minggu sesudah vaksin ke dua. Status saya berubah menjadi warna MERAH😏 jadi apa gunanya vaksin lengkap kalau status masih MERAH..!!!!;NEGATIF
Ga bisa di buka lama ribet.tetap bintang 1 payah scan lambat kadang eror masa saya ada sertipikat vaksin sampe 2 di aplikasi blm vaksin sampe susah masuk mall kemana mana susah ga boleh masuk karena tanda merah..di update sama susah.buat susah orang ribeet.bikin ribet aja;NEGATIF
Sinyalnya lelet, tolong kembangkan lagi tampilannya;NEGATIF
Sangat memuaskan;NEGATIF
Abis update.. malah ngga bisa di buka aplikasinya. Padahal kemana-mana harus scan barcode pake aplikasi ini. Kalo begini malah bikin ribet jadinya;NEGATIF
Kenapa aku udah update aplikasinya tapi masih belum muncul gambarnya?;NEGATIF
Terimakasih atas bantuannya. Sekarang saya sudah bisa check in seperti yg lain;NEGATIF
Barusan saya perbarui,eee kok malah gak bisa diakses,padahal sebelum diperbaruai lancar lancar aja,gimana ini.;NEGATIF
Ngasih bintang 5 dapat hadiah apa ya?;NEGATIF
Dalam situasi PANDEMI yang berkepanjangan seperti sekarang ini aplikasi ini mutlak dibutuhkan dan juga sangat berguna;NEGATIF
sertifikat vaksin saya ga bisa nongol (pake vaksin non pemerintah) dah telpon call center ( dah di data ulang jg tetep aje ga nongol )🤦‍♀️;NEGATIF
Maaf. Aplikasi Setelah di update kok gabisa dibuka ya? Minta tolong arahannya.;NEGATIF
User experience nya perlu diperbaiki, ketika menggunakan nomor ponsel yang sama untuk orang berbeda;NEGATIF
Knp g keluar sertifikasnya;NEGATIF
Anjrit, uda 2 x vaksin, status merah;NEGATIF
Semua sdh oke... Oce.... Gak... Masalah... Tokcer;NEGATIF
Gak bisa claim sertifikat vaksin. Jelek bgt ini apk nya;NEGATIF
Ga bisa dibuka apk kenapa ya udah beberapa hari ini , sedangkan saya kerja masuk hrs barcod dulu , jadi memperlambat saya masuk kerja isi data;NEGATIF
sangat membantu.;NEGATIF
Assalamualaikum Saya mau komplen, saya sudah vaksin tapi kok sertifikat nya gak ada. udah di update juga, tapi sertifikat nya tetap gak ada;NEGATIF
Membantu semua informasi;NEGATIF
Saya udah vaksin 2 kali tapi hari ini sertifikat vaksin Ndak muncul bikin bingung tolonglah sekarang lagi susah nyari duit jangan bikin susah lagi. Ga usah dibuat pembaharuan aplikasi kalo jadi ruwet seperti ini;NEGATIF
"Kadang kalo ngescan suka ngebug trus pas check out juga padahal udah klik ""check-out"" tapi masih ada titik sebelumnya. Selain itu udah bagus sih";NEGATIF
Sangat bermanfaat;NEGATIF
Selamat malam ijin menyampaikan saya sebagai petugas untuk mengarahkan customer scan barcode peduli lindungi mendapati mulai jam 20:00 lebih hari ini banyak yang merah hasil scan padahal mayoritas dari mereka sudah di vaksin 2 kali, mohon untuk pihak aplikator jangan mengada-ada, orang pada sehat semua kok keterangan di aplikasi peduli lindungi dibilang sakit, jangan memanipulasi ... Masa orang barengan semua sakitnya, dan dari mereka banyak yang mengeluhkan bahwa mereka sehat-sehat saja..;NEGATIF
Bagus, tapi tolong jangan terlalu di persulitkan.;NEGATIF
Udah di download kembali² terus padahal data saya sinyalnya bagus banget eh saya di suruh download sama guru di grup aku download deh eh nggk bisa;NEGATIF
Sangat membantu;NEGATIF
Tiba tiba status di peduliLindungi berubah warna merah. Dicari tau ,ternyata minta di update apk nya. Yg bener aja ini.karena minta update kita seakan di kucilkan . Seolah saya ini punya gejala/ terkena . Padahal apk ini yg gak bener. Seolah apk ini membuat malu kita sendiri.;NEGATIF
Gimana ini saya sudah selesai vaksin 1 dan 2. Kenapa kode warna di peduli lindungi MERAH. Seolah olah saya belum terima vaksin.Maksudnya apa ini...sertifikat nya sudah ada di peduli lindungi. Tolong di benarin datanya. Thx.;NEGATIF
Udah 2x vaksin tapi sertifikat cm kluar 1. Coba klaim sertifikat susah bener. Respon nya lelet bgt. Coba klo bikin aplikasi tuh yg user friendly and convenient. Bnyk belajar deh sm apk bca mobile;NEGATIF
Alhamdulillah sudahdapat di akses kembali, Aplikasi ini sangat membantu,terimakasih!!!!!!;NEGATIF
Sangat berguna;NEGATIF
Bagus apps ini;NEGATIF
Isi tanggal lahir itu looooh??????;NEGATIF
Saya sudah di paksinasi ke satu dan dua udah berbulan sertifikat nya yg ke dua koq blum tersedia trus gimana ini tolong di tingkatkan lagi;NEGATIF
Mohon maaf, saya sudah melakukan vaksinasi 2 kali. Kenapa sertifikat vaksin yang ke 2 saya tidak dapat? Padahal saya sudah melakukan vaksin ke 2.;NEGATIF
Gak bisa dibuka;NEGATIF
Pleaseee atuh lah gw tuh mau PKL bentar lagi harus ada sertifikat vaksin kalo kagak ada gimana pokoknya gw minta tanggung jawabnya anjg gimana sih jadi pemerintah kagak belul amat bikin aplikasi;NEGATIF
Alhamdulillah... Saya bisa bepergian kemanapun tanpa rintangan setelah dinyatakan hijau yang tentu saja dengan mengikuti aturan dan anjuran pemerintah perihal Corona Virus Disease. Terimakasih, dengan secara tak langsung selain melindungi diri pribadi, telah melindungi keluarga dan masyarakat lain dari ganasnya COVID 🙏🙏.;NEGATIF
Ini kenapa ada peringatan aplikasi berhenti terus ya ?;NEGATIF
Setiap ingin membuka, selalu ga bisa;NEGATIF
History perjalanan hilang?terus fungsi kontrol nya kemana?;NEGATIF
Terkadang masih tidak bisa di pakai di tempat tertentu;NEGATIF
Bagus aplikasi nya bnyak membantu dalam perjalanan jauh..;NEGATIF
Sangat membantu;NEGATIF
Saya Sekarang sudah tidak perlu membawa surat faksin dan hanya perlu membawa ponsel saja karena sudah ada sertifikat faksinnya di pedulilindungi jadi ketika hujan tidak perlu khawatir suratnya basah/sobek terus Ketika ke mall untuk belanja hanya perlu scan kode yang ada di depan pintu masuk mall;NEGATIF
ga peŕlu check manual lg semua sdh terdata bagus bgt ada aplikasi kyak gini;NEGATIF
Saya daftar pake no HP bapa saya,sertifikat vaksin saya masuk ke akun bapa saya. Saya bikin akun untuk keperluan sekolah udah saya masukin nama, nik, TTL, saya bukan robot, tapi tetap tida bisa. Trus klo bepergian harus bawa HP bapa saya?;NEGATIF
"Jadi skrng klo pergi k mana""yg harus memberitakukan sertifikat vaksin,tinggl buka aja apl peduli lindungi ini,sngat mudh lo";NEGATIF
Sekarang makin banyak yg makek karna perlu untuk ke sekolah;NEGATIF
Sangat membantu setiap kegiatan;NEGATIF
Saya sudah melakukan vaksin di luar negeri dan sudah mendaftarkan diri saya melalui email . tapi sampai sekarang belum juga di verifikasi . sdh hampir 2 bulan saya menunggu dan tidak boleh berpergian di karenakan tidak bisa menggunakan aplikasinya . tolonglah agar data diri saya segera di verifikasi . Sudah email ke pusat bantuannya pun belum juga dapet balasan;NEGATIF
Udah vaksin, Tpi di cek blm kluar sertifikat vaksin ny;NEGATIF
Susah konek ke server;NEGATIF
Update trus... semoga semakin baik Pelayanannyaaa;NEGATIF
Susah sekali mau klim sertifikasi vaksin, percuma instal aplikasi ini bikin emosi aja👎 sudah tiga hari coba gagal terus😭😭😭;NEGATIF
Aplikasi aneh, hp hilang sama kartunya jadi gabisa login dan ga ada fitur buat balikin akun lama. Sedang tanggal vaksin pertama dan ke 2 ya udah lupa.;NEGATIF
habis di update malah gak bisa di buka.;NEGATIF
Sangat membantu;NEGATIF
Saya blm vaksin ke 2 kelewat apa msh bisa;NEGATIF
So far, sudah berfungsi dgn baik;NEGATIF
Baik dan bagus.;NEGATIF
Klaim vaksin captcha nya disalahin mulu, attempt again tomorrow🖕. Mohon ditingkatkan lagi dengan benar;NEGATIF
Sangat Dibutuhkan;NEGATIF
Tidak bisa buka scanner barcode;NEGATIF
Aplikasi sangat2 ribet sekali.;NEGATIF
Sangat membantu saat tugas, lebih percaya diri gitu.....;NEGATIF
Aplikasi ini tercipta karna adanya pandemi, semoga pandemi covid-19 cepat hilang dari dunia ini.;NEGATIF
Taki ngapain sih pake ini segala dari dulu Ake ini terus Orang ada musibah aja gara gara aplikasi yang nggk jelas ini ketinggalan mobil , Tolong untuk sementara tolong di respon komentar saya Nggk ada terdeteksi orang Corona pake ini paham Kelen ribet Kelen Tolong di pikirkan khususnya untuk TJ orang duduk aja udah kontak fisik masih aja pake ini nggak waras;NEGATIF
Mudah pemakaian dan sangat berguna, tidak perlu bawa surat sertifikatnya. Terimakasih peduli lindungi.👍👍;NEGATIF
"Teramat sangat membantu kelancaran kegiatan kami sehari""";NEGATIF
berguna untuk kita semua;NEGATIF
Alhamdulillah sampai saat ini aplikasinya bermanfaat dan dapat digunakan dengan lancar. Semoga kita semua selalu sehat. Aamiin;NEGATIF
Aplikasi gak jelas captcha salah terus.. tdk berguna..;NEGATIF
Aplikasi gajelas tgl lahir kake gw tahun 90-an gk bisa ketik manual apa masa harus mencet sampe sana jari gw bisa patah ntar,ngotak lah klo bikin apliksi klo gk niat mending gak usah buat;NEGATIF
Pelayanan bagus;NEGATIF
Bukan nya buat bantu malah mempersulit Cek sertivikat malah force close;NEGATIF
Pengaturan Tanggal lahir sangat ribet..semoga bs lebih di mudahkan saat mau lihat sertifikat vaksin..;NEGATIF
Apk gak berguna dari kmren capta salah capta salah padahal udah centang masih aja salah,apk menyesatkan umat gak berguna sama sekali;NEGATIF
Ribet. Mo ngeset tanggal aja susah. Musti di klik panjang ke belKang. Gk kreatif yg bikin. Menyusahkan org;NEGATIF
Sangat membantu....;NEGATIF
Aplikasi tolol gak guna udah di daftarin tetap aja nggak bisa mengklaim sertifikat vaksin.;NEGATIF
Peduli lindungi tidak khawatir masuk ke gedung atau kemall bisa photo dihp yg sudah dipaksain ke2;NEGATIF
Data sudah masuk semua tp tdk ditemukan untuk srtifikat. Sudah coba lewat web sama saja. Jd bagaimana nih sistem pendataannya kok ga bagus;NEGATIF
Aplikasi nya bagus dan sangat membantu;NEGATIF
Aplikasi yang bermanfaat.;NEGATIF
Sudah vaksin ke 3 tp sertifikat kok belum ada.. Gimana ini;NEGATIF
Mudah digunakan dan bermanfaat :);NEGATIF
Sangat membantu untuk ke luar masuk mall;NEGATIF
Bagus, sekali;NEGATIF
Setelah di update knp jadi sering keluar sendiri aplikasinya tolong di perbaikin lagi dgn ios yg kecil soalnya hp saya hp jadul dgn ios yg kecil;NEGATIF
Aplikasi peduli lindungi bagus;NEGATIF
Saya sangat senang dengan adanya aplikasi ini dapat mengetahui informasi;NEGATIF
Sudah vaksin 2 kali tapi hanya satu sertifikat yang ada, setiap mau klaim pasti terjadi eror;NEGATIF
Ngisi tanggal lahirnya susah pokoknya angel angel angelll aplikasi ini;NEGATIF
Sangat bermanfaat;NEGATIF
Pedulilindungi sangat bermanfaat saat ini;NEGATIF
Padahal sudah vaksin 2 dosis masa dibaplikasi nya ga ada setifikat vaksin nya jadi susuh mau bikin kartu vaksin hadehh;NEGATIF
Hasil antigen paginya setelah tes ada , siangnya saat akan berangkat tidak terdisplay;NEGATIF
Ini sangat bagus;NEGATIF
Lebih di tingkatkan lagi;NEGATIF
Kenapa kalo udah 10 kali percobaan gabisa ngisi akun biar ada QR kodenya ,,tolong dong gausah dibatesin;NEGATIF
Sangat bermanfaat;NEGATIF
menurut aku pedulilindungi itu sangat karena bisa mengakses kayak misalnya kita mau nonton bioskop itu tinggal tekan aja nggak ribet;NEGATIF
Saya hari ini berada di rumah. Tetapi nontifikasi memunculkan bahwa saya check in di salah satu mall pada hari Minggu ini ? Saya memang benar check in di mall tersebut pada hari Jumat, 28 Januari 2022. Tetapi saya tidak Check in bahkan kesana pada Hari Minggu, 30 Januari 2022 atau hari ini;NEGATIF
Keren,, go internasional,, moga gak ada penolakan lagi diluar negeri, terimakasih;NEGATIF
Tanpa aplikasi ini saya tidak bisa kemana-mana 😭;NEGATIF
Sangat bermanfaat krn nggak seperti cart/kartu biasa yg bisa di palsu kan. jadi aplikasi ini benar* oke bgt👌;NEGATIF
Saya sdh vaksin 2 kali tapi sertifikat blm keluar;NEGATIF
Sangat berguna;NEGATIF
Susah banget harus mengisi ranggak dsn biasanya sertifikat langsung ada sekarang sulit dibuka tidak otomatis ada;NEGATIF
Sangat membantu dalam segi informasi ttg covid 19;NEGATIF
Aplikasi sangat berguna, praktis dan efisien 👍👍👍;NEGATIF
Terima kasih peduli lindungi melayani tepat n cepat;NEGATIF
Sangat membantu dlm menjalankan tugas dan perjalanan;NEGATIF
Cara yg aman dan kelancaran;NEGATIF
Belum semua negara min, negara tujuan saya belum ada;NEGATIF
mudah penggunaan nya, informasi selalu update;NEGATIF
Saya tdk bisa masuk peduli lindungi;NEGATIF
ni ada bug ato gmna? 2 hari ini aplikasi muncul notif check in sendiri.. stgh 4 pagi check in di tempat kerja.. gps off dan sy lagi pules tidur di rumah..;NEGATIF
Hasih swab antigen dan PCR saya tidak keluar di aplikasi ini. Padahal sudah swab dan pcr di tempat yg terafilliasi oleh kemenkes BUMAME farmasi. ini gimanaaaa kelanjutan. Nya hadehh;NEGATIF
Gampang gampang susah .;NEGATIF
Bagus dan bermanfaat;NEGATIF
Game nya sangat bagus kalen wajib dowenlod;NEGATIF
Lumayan berguna juga.. jadi gausah ribet bawa kertas kemana2.. bagus lah buat orang pelupa seperti saya..😬🙌;NEGATIF
Ko saya ga bisa download sih? Padahal udah saya tinggal semaleman. Ternyata ga ke download;NEGATIF
Sangat penting banget;NEGATIF
"Pendaftaran vaksin dosis kedua tidak bisa diketik ""LANJUTKAN"". Stuck hanya diketik periksa. Which is engga bisa daftar via PeduliLindungi.";NEGATIF
